program,threads,image,image_size,time_sec,time_tolerance_sec,io
mandelbrot_omp,4,full.log,512,0.03933,0.000958,0
mandelbrot_omp,4,full.log,1024,0.14183,3,0
mandelbrot_omp,4,full.log,2048,0.6417,0.0124,0
mandelbrot_omp,4,full.log,4096,2.3064,0.0426,0
mandelbrot_omp,4,full.log,8192,8.8413,0.0548,0
mandelbrot_omp,4,seahorse.log,16,0.00265,0.00103,0
mandelbrot_omp,4,seahorse.log,32,0.002361,0.000327,0
mandelbrot_omp,4,seahorse.log,64,0.004951,0.000599,0
mandelbrot_omp,4,seahorse.log,128,0.008219,0.000241,0
mandelbrot_omp,4,seahorse.log,256,0.030061,0.000378,0
mandelbrot_omp,4,seahorse.log,512,0.112835,0.000922,0
mandelbrot_omp,4,seahorse.log,1024,0.45455,0.00588,0
mandelbrot_omp,4,seahorse.log,2048,1.8369,0.0174,0
mandelbrot_omp,4,seahorse.log,4096,7.4475,0.0391,0
mandelbrot_omp,4,seahorse.log,8192,28531,138,0
mandelbrot_omp,4,triple_spiral.log,16,0.002619,0.000599,0
mandelbrot_omp,4,triple_spiral.log,32,0.002461,0.000568,0
mandelbrot_omp,4,triple_spiral.log,64,0.003608,0.000281,0
mandelbrot_omp,4,triple_spiral.log,128,0.008843,0.000221,0
mandelbrot_omp,4,triple_spiral.log,256,0.031992,0.000325,0
mandelbrot_omp,4,triple_spiral.log,512,0.125529,0.000588,0
mandelbrot_omp,4,triple_spiral.log,1024,0.51856,0.00296,0
mandelbrot_omp,4,triple_spiral.log,2048,2.06389,0.00952,0
mandelbrot_omp,4,triple_spiral.log,4096,7.9566,0.0368,0
mandelbrot_omp,4,triple_spiral.log,8192,31867,0.12,0
mandelbrot_omp,6,elephant.log,16,0.001876,0.000736,0
mandelbrot_omp,6,elephant.log,32,0.003453,0.00079,0
mandelbrot_omp,6,elephant.log,64,0.003073,0.000104,0
mandelbrot_omp,6,elephant.log,128,0.008744,0.000147,0
mandelbrot_omp,6,elephant.log,256,0.029817,0.000437,0
mandelbrot_omp,6,elephant.log,512,0.10585,0.00172,0
mandelbrot_omp,6,elephant.log,1024,425,0.0052,0
mandelbrot_omp,6,elephant.log,2048,1.7292,0.0246,0
mandelbrot_omp,6,elephant.log,4096,6852,0.0497,0
mandelbrot_omp,6,elephant.log,8192,27025,188,0
mandelbrot_omp,6,full.log,16,0.001022,2.62e-05,0
mandelbrot_omp,6,full.log,32,0.002898,0.000279,0
mandelbrot_omp,6,full.log,64,0.001815,0.000118,0
mandelbrot_omp,6,full.log,128,0.003525,0.000129,0
mandelbrot_omp,6,full.log,256,0.009346,0.000158,0
mandelbrot_omp,6,full.log,512,0.034779,0.000572,0
mandelbrot_omp,6,full.log,1024,0.13619,0.00101,0
mandelbrot_omp,6,full.log,2048,0.5909,0.0144,0
mandelbrot_omp,6,full.log,4096,2.2012,0.0123,0
mandelbrot_omp,6,full.log,8192,8.7783,0.0654,0
mandelbrot_omp,6,seahorse.log,16,0.001422,0.000119,0
mandelbrot_omp,6,seahorse.log,32,0.003134,0.000311,0
mandelbrot_omp,6,seahorse.log,64,0.0030707,3.41e-05,0
mandelbrot_omp,6,seahorse.log,128,0.009196,0.000185,0
mandelbrot_omp,6,seahorse.log,256,0.030442,0.000574,0
mandelbrot_omp,6,seahorse.log,512,0.10965,0.00133,0
mandelbrot_omp,6,seahorse.log,1024,0.4533,0.00262,0
mandelbrot_omp,6,seahorse.log,2048,1.7951,0.0187,0
mandelbrot_omp,6,seahorse.log,4096,7.0799,0.0246,0
mandelbrot_omp,6,seahorse.log,8192,28135,111,0
mandelbrot_omp,6,triple_spiral.log,16,0.002165,0.000322,0
mandelbrot_omp,6,triple_spiral.log,32,0.0015897,4.97e-05,0
mandelbrot_omp,6,triple_spiral.log,64,0.003299,5.03e-05,0
mandelbrot_omp,6,triple_spiral.log,128,0.009832,0.000179,0
mandelbrot_omp,6,triple_spiral.log,256,0.033651,0.000514,0
mandelbrot_omp,6,triple_spiral.log,512,0.12643,0.00109,0
mandelbrot_omp,6,triple_spiral.log,1024,0.49841,0.00252,0
mandelbrot_omp,6,triple_spiral.log,2048,1996,0.0156,0
mandelbrot_omp,6,triple_spiral.log,4096,7.9433,0.0421,0
mandelbrot_omp,6,triple_spiral.log,8192,31.58,134,0
mandelbrot_omp,8,elephant.log,16,0.0013754,2.38e-05,0
mandelbrot_omp,8,elephant.log,32,0.002138,0.000381,0
mandelbrot_omp,8,elephant.log,64,0.00591,0.00138,0
mandelbrot_omp,8,elephant.log,128,0.008287,0.000258,0
mandelbrot_omp,8,elephant.log,256,0.02961,0.000546,0
mandelbrot_omp,8,elephant.log,512,0.104831,0.000975,0
mandelbrot_omp,8,elephant.log,1024,0.42117,0.00181,0
mandelbrot_omp,8,elephant.log,2048,1.70493,0.00923,0
mandelbrot_omp,8,elephant.log,4096,6.7848,52,0
mandelbrot_omp,8,elephant.log,8192,27.0077,0.0874,0
mandelbrot_omp,8,full.log,16,0.001541,0.000217,0
mandelbrot_omp,8,full.log,32,0.00253,0.00101,0
mandelbrot_omp,8,full.log,64,0.003171,0.000316,0
mandelbrot_omp,8,full.log,128,0.003553,0.000127,0
mandelbrot_omp,8,full.log,256,0.009905,0.000284,0
mandelbrot_omp,8,full.log,512,0.034104,0.000804,0
mandelbrot_omp,8,full.log,1024,0.13363,0.00215,0
mandelbrot_omp,8,full.log,2048,0.5586,0.0117,0
mandelbrot_omp,8,full.log,4096,2.1033,0.0139,0
mandelbrot_omp,8,full.log,8192,8.4268,0.0619,0
mandelbrot_omp,8,seahorse.log,16,0.001928,0.000604,0
mandelbrot_omp,8,seahorse.log,32,0.00193,0.00019,0
mandelbrot_omp,8,seahorse.log,64,0.00366,0.000676,0
mandelbrot_omp,8,seahorse.log,128,0.008412,0.000254,0
mandelbrot_omp,8,seahorse.log,256,0.029913,0.000681,0
mandelbrot_omp,8,seahorse.log,512,0.10776,0.000693,0
mandelbrot_omp,8,seahorse.log,1024,0.44928,0.0043,0
mandelbrot_omp,8,seahorse.log,2048,1.7741,0.0123,0
mandelbrot_omp,8,seahorse.log,4096,7.0815,0.0115,0
mandelbrot_omp,8,seahorse.log,8192,28343,115,0
mandelbrot_omp,8,triple_spiral.log,16,0.001861,0.000405,0
mandelbrot_omp,8,triple_spiral.log,32,0.0016516,4.79e-05,0
mandelbrot_omp,8,triple_spiral.log,64,0.0035091,9.02e-05,0
mandelbrot_omp,8,triple_spiral.log,128,0.010083,0.000322,0
mandelbrot_omp,8,triple_spiral.log,256,0.032265,0.000441,0
mandelbrot_omp,8,triple_spiral.log,512,0.12495,0.00372,0
mandelbrot_omp,8,triple_spiral.log,1024,0.49364,0.00172,0
mandelbrot_omp,8,triple_spiral.log,2048,2.0033,0.0261,0
mandelbrot_omp,8,triple_spiral.log,4096,7.9248,0.0207,0
mandelbrot_omp,8,triple_spiral.log,8192,31.5963,37,0
mandelbrot_omp,16,elephant.log,16,0.001946,0.000124,0
mandelbrot_omp,16,elephant.log,32,0.002436,0.000269,0
mandelbrot_omp,16,elephant.log,64,0.003768,0.000119,0
mandelbrot_omp,16,elephant.log,128,0.008886,0.000314,0
mandelbrot_omp,16,elephant.log,256,0.02894,0.000573,0
mandelbrot_omp,16,elephant.log,512,0.104885,0.000639,0
mandelbrot_omp,16,elephant.log,1024,0.425669,0.000811,0
mandelbrot_omp,16,elephant.log,2048,1.70966,0.00605,0
mandelbrot_omp,16,elephant.log,4096,6.7875,0.0223,0
mandelbrot_omp,16,elephant.log,8192,27.1745,0.0426,0
mandelbrot_omp,16,full.log,16,0.002603,0.000496,0
mandelbrot_omp,16,full.log,32,0.0017953,7.46e-05,0
mandelbrot_omp,16,full.log,64,0.0021546,6.12e-05,0
mandelbrot_omp,16,full.log,128,0.0037784,9.75e-05,0
mandelbrot_omp,16,full.log,256,0.009963,0.000237,0
mandelbrot_omp,16,full.log,512,0.032487,0.000853,0
mandelbrot_omp,16,full.log,1024,0.12387,0.00117,0
mandelbrot_omp,16,full.log,2048,0.5083,0.00968,0
mandelbrot_omp,16,full.log,4096,1.9409,0.00828,0
mandelbrot_omp,16,full.log,8192,7938,186,0
mandelbrot_omp,16,seahorse.log,16,0.003013,0.000798,0
mandelbrot_omp,16,seahorse.log,32,0.002348,0.000106,0
mandelbrot_omp,16,seahorse.log,64,0.0037776,7.79e-05,0
mandelbrot_omp,16,seahorse.log,128,0.008942,0.000179,0
mandelbrot_omp,16,seahorse.log,256,0.029805,0.000442,0
mandelbrot_omp,16,seahorse.log,512,0.108566,0.000651,0
mandelbrot_omp,16,seahorse.log,1024,0.44752,0.00162,0
mandelbrot_omp,16,seahorse.log,2048,1.8,0.0126,0
mandelbrot_omp,16,seahorse.log,4096,7.1498,0.0276,0
mandelbrot_omp,16,seahorse.log,8192,28.5613,0.0823,0
mandelbrot_omp,16,triple_spiral.log,16,0.0017226,4.65e-05,0
mandelbrot_omp,16,triple_spiral.log,32,0.002516,0.000286,0
mandelbrot_omp,16,triple_spiral.log,64,0.0037981,6.08e-05,0
mandelbrot_omp,16,triple_spiral.log,128,0.009909,0.000195,0
mandelbrot_omp,16,triple_spiral.log,256,0.032905,0.000533,0
mandelbrot_omp,16,triple_spiral.log,512,0.12597,0.00135,0
mandelbrot_omp,16,triple_spiral.log,1024,0.50144,0.0019,0
mandelbrot_omp,16,triple_spiral.log,2048,1.99684,0.00686,0
mandelbrot_omp,16,triple_spiral.log,4096,7.95744,0.00779,0
mandelbrot_omp,16,triple_spiral.log,8192,32741,173,0
mandelbrot_omp,32,elephant.log,16,0.002956,0.00017,0
mandelbrot_omp,32,elephant.log,32,0.003888,0.000382,0
mandelbrot_omp,32,elephant.log,64,0.004749,0.000125,0
mandelbrot_omp,32,elephant.log,128,0.011583,0.000707,0
mandelbrot_omp,32,elephant.log,256,0.030324,0.000471,0
mandelbrot_omp,32,elephant.log,512,0.117514,0.000886,0
mandelbrot_omp,32,elephant.log,1024,0.443087,0.000659,0
mandelbrot_omp,32,elephant.log,2048,1.78986,0.0088,0
mandelbrot_omp,32,elephant.log,4096,7.06634,9,0
mandelbrot_omp,32,elephant.log,8192,28.1978,0.07,0
mandelbrot_omp,32,full.log,16,0.003357,0.000281,0
mandelbrot_omp,32,full.log,32,0.003002,0.000248,0
mandelbrot_omp,32,full.log,64,0.003202,0.000101,0
mandelbrot_omp,32,full.log,128,0.004932,0.000169,0
mandelbrot_omp,32,full.log,256,0.010913,0.000238,0
mandelbrot_omp,32,full.log,512,0.033157,0.000679,0
mandelbrot_omp,32,full.log,1024,0.12576,0.00111,0
mandelbrot_omp,32,full.log,2048,0.50523,0.00744,0
mandelbrot_omp,32,full.log,4096,2.0017,0.0123,0
mandelbrot_omp,32,full.log,8192,7.8323,0.0743,0
mandelbrot_omp,32,seahorse.log,16,0.004142,0.000576,0
mandelbrot_omp,32,seahorse.log,32,0.00366,0.000432,0
mandelbrot_omp,32,seahorse.log,64,0.005023,0.000165,0
mandelbrot_omp,32,seahorse.log,128,0.010474,0.000221,0
mandelbrot_omp,32,seahorse.log,256,0.031569,0.000316,0
mandelbrot_omp,32,seahorse.log,512,0.112753,0.000706,0
mandelbrot_omp,32,seahorse.log,1024,0.466019,0.000764,0
mandelbrot_omp,32,seahorse.log,2048,1.86948,0.0042,0
mandelbrot_omp,32,seahorse.log,4096,7.4571,0.0124,0
mandelbrot_omp,32,seahorse.log,8192,29.5923,0.0941,0
mandelbrot_omp,32,triple_spiral.log,16,0.002888,0.000155,0
mandelbrot_omp,32,triple_spiral.log,32,0.0032785,6.95e-05,0
mandelbrot_omp,32,triple_spiral.log,64,0.005313,0.000175,0
mandelbrot_omp,32,triple_spiral.log,128,0.011639,0.000179,0
mandelbrot_omp,32,triple_spiral.log,256,0.034862,0.000158,0
mandelbrot_omp,32,triple_spiral.log,512,0.13592,0.00159,0
mandelbrot_omp,32,triple_spiral.log,1024,0.517823,0.000906,0
mandelbrot_omp,32,triple_spiral.log,2048,2.09094,0.00293,0
mandelbrot_omp,32,triple_spiral.log,4096,8.2993,22,0
mandelbrot_omp,32,triple_spiral.log,8192,33.0123,0.0949,0
